"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"Individual"	"IndividualRoundWeight"	"IndividualTotalLength"	"LengthResolution"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"
"NA/11/2021/9553/1"	"12"	"99312"	"sei/164727/126441/Pollachius virens"	"3"	"19"	"NA/11/2021/9553/1-12-99312-sei/164727/126441/Pollachius virens-3-19"	1260	55	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/1"	"12"	"99312"	"sei/164727/126441/Pollachius virens"	"3"	"20"	"NA/11/2021/9553/1-12-99312-sei/164727/126441/Pollachius virens-3-20"	1350	55	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"1"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-1"	3400	72	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"2"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-2"	1470	59	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"3"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-3"	1260	56	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"4"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-4"	2330	66	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"5"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-5"	2150	63	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"6"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-6"	3030	72	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"7"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-7"	1860	63	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"8"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-8"	2910	71	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"9"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-9"	2290	65	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"10"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-10"	2220	65	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"11"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-11"	1460	57	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"12"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-12"	1540	57	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"13"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-13"	1490	56	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"14"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-14"	1390	55	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"15"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-15"	2570	68	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"16"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-16"	1490	57	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"17"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-17"	1830	59	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"18"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-18"	1170	54	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"19"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-19"	1110	52	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"13"	"99313"	"sei/164727/126441/Pollachius virens"	"2"	"20"	"NA/11/2021/9553/1-13-99313-sei/164727/126441/Pollachius virens-2-20"	2420	68	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"1"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-1"	4320	71	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"2"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-2"	5260	82	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"3"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-3"	3790	70	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"4"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-4"	4490	77	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"5"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-5"	3390	71	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"6"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-6"	6310	85	1	"IndividualWeight"	12	"F"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"7"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-7"	3060	61	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"8"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-8"	3440	72	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"9"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-9"	3530	70	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"10"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-10"	3530	64	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"11"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-11"	3210	64	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"12"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-12"	4290	73	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"13"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-13"	3290	73	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"14"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-14"	3380	70	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"15"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-15"	4430	72	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"16"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-16"	3160	70	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"17"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-17"	2890	64	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"18"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-18"	3810	72	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"19"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-19"	3570	71	1	"IndividualWeight"	7	"M"
"NA/11/2021/9553/1"	"19"	"99319"	"sei/164727/126441/Pollachius virens"	"3"	"20"	"NA/11/2021/9553/1-19-99319-sei/164727/126441/Pollachius virens-3-20"	4280	74	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/1"	"20"	"99320"	"sei/164727/126441/Pollachius virens"	"3"	"1"	"NA/11/2021/9553/1-20-99320-sei/164727/126441/Pollachius virens-3-1"	5170.5	78	1	"IndividualWeight"	9	NA
"NA/11/2021/9553/1"	"20"	"99320"	"sei/164727/126441/Pollachius virens"	"3"	"2"	"NA/11/2021/9553/1-20-99320-sei/164727/126441/Pollachius virens-3-2"	7411.5	88	1	"IndividualWeight"	9	NA
"NA/11/2021/9553/1"	"20"	"99320"	"sei/164727/126441/Pollachius virens"	"3"	"3"	"NA/11/2021/9553/1-20-99320-sei/164727/126441/Pollachius virens-3-3"	7695	93	1	"IndividualWeight"	11	NA
"NA/11/2021/9553/1"	"20"	"99320"	"sei/164727/126441/Pollachius virens"	"3"	"4"	"NA/11/2021/9553/1-20-99320-sei/164727/126441/Pollachius virens-3-4"	6331.5	79	1	"IndividualWeight"	8	NA
"NA/11/2021/9553/1"	"20"	"99320"	"sei/164727/126441/Pollachius virens"	"3"	"5"	"NA/11/2021/9553/1-20-99320-sei/164727/126441/Pollachius virens-3-5"	1660.5	52	1	"IndividualWeight"	6	NA
"NA/11/2021/9553/1"	"20"	"99320"	"sei/164727/126441/Pollachius virens"	"3"	"6"	"NA/11/2021/9553/1-20-99320-sei/164727/126441/Pollachius virens-3-6"	3510	62	1	"IndividualWeight"	6	NA
"NA/11/2021/9553/1"	"20"	"99320"	"sei/164727/126441/Pollachius virens"	"3"	"7"	"NA/11/2021/9553/1-20-99320-sei/164727/126441/Pollachius virens-3-7"	1701	53	1	"IndividualWeight"	7	NA
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"1"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-1"	6050	84	1	"IndividualWeight"	10	"F"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"2"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-2"	9860	93	1	"IndividualWeight"	10	"F"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"3"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-3"	7610	92	1	"IndividualWeight"	11	"M"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"4"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-4"	10710	100	1	"IndividualWeight"	12	"M"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"5"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-5"	8650	89	1	"IndividualWeight"	10	"M"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"6"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-6"	13930	99	1	"IndividualWeight"	13	"M"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"7"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-7"	7930	90	1	"IndividualWeight"	10	"M"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"8"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-8"	11690	98	1	"IndividualWeight"	12	"F"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"9"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-9"	9170	93	1	"IndividualWeight"	10	"M"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"10"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-10"	6400	89	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"11"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-11"	8500	88	1	"IndividualWeight"	10	"F"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"12"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-12"	9770	95	1	"IndividualWeight"	10	"F"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"13"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-13"	14160	109	1	"IndividualWeight"	15	"F"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"14"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-14"	6260	82	1	"IndividualWeight"	11	"M"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"15"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-15"	8770	90	1	"IndividualWeight"	11	"F"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"16"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-16"	9430	100	1	"IndividualWeight"	14	"M"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"17"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-17"	6090	86	1	"IndividualWeight"	9	"F"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"18"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-18"	11900	99	1	"IndividualWeight"	14	"M"
"NA/11/2021/9553/1"	"21"	"99321"	"sei/164727/126441/Pollachius virens"	"3"	"19"	"NA/11/2021/9553/1-21-99321-sei/164727/126441/Pollachius virens-3-19"	7520	90	1	"IndividualWeight"	12	"M"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"1"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-1"	5490	85	1	"IndividualWeight"	11	"M"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"2"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-2"	7120	96	1	"IndividualWeight"	14	"M"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"3"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-3"	2920	70	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"4"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-4"	11800	104	1	"IndividualWeight"	12	"F"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"5"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-5"	3880	71	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"6"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-6"	3310	75	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"7"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-7"	11950	106	1	"IndividualWeight"	14	"F"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"8"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-8"	2180	62	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"9"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-9"	3360	75	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"10"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-10"	2650	70	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"11"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-11"	1340	53	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"12"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-12"	2780	71	1	"IndividualWeight"	9	"F"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"2"	"13"	"NA/11/2021/9553/1-25-99325-sei/164727/126441/Pollachius virens-2-13"	3310	74	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/1"	"26"	"99326"	"sei/164727/126441/Pollachius virens"	"3"	"1"	"NA/11/2021/9553/1-26-99326-sei/164727/126441/Pollachius virens-3-1"	2480	65	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/1"	"26"	"99326"	"sei/164727/126441/Pollachius virens"	"3"	"2"	"NA/11/2021/9553/1-26-99326-sei/164727/126441/Pollachius virens-3-2"	1850	61	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/1"	"26"	"99326"	"sei/164727/126441/Pollachius virens"	"3"	"3"	"NA/11/2021/9553/1-26-99326-sei/164727/126441/Pollachius virens-3-3"	1780	62	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"1"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-1"	5510	81	1	"IndividualWeight"	9	"M"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"2"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-2"	5870	79	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"3"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-3"	3700	74	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"4"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-4"	2010	59	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"5"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-5"	1790	59	1	"IndividualWeight"	7	"F"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"6"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-6"	8840	95	1	"IndividualWeight"	10	"M"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"7"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-7"	3980	74	1	"IndividualWeight"	9	"F"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"8"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-8"	10040	97	1	"IndividualWeight"	12	"F"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"9"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-9"	1560	60	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"10"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-10"	4980	78	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"11"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-11"	11410	100	1	"IndividualWeight"	13	"F"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"12"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-12"	2810	74	1	"IndividualWeight"	8	"F"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"13"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-13"	6230	83	1	"IndividualWeight"	8	"M"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"14"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-14"	9670	97	1	"IndividualWeight"	13	"M"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"2"	"15"	"NA/11/2021/9553/1-29-99329-sei/164727/126441/Pollachius virens-2-15"	8930	95	1	"IndividualWeight"	13	"F"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"1"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-1"	930	50	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"2"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-2"	600	41	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"3"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-3"	1110	51	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"4"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-4"	950	48	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"5"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-5"	820	47	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"6"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-6"	780	46	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"7"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-7"	700	45	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"8"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-8"	570	41	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"9"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-9"	1170	55	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"10"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-10"	1160	52	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"11"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-11"	720	46	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"12"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-12"	1030	51	1	"IndividualWeight"	6	"F"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"13"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-13"	1020	50	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"14"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-14"	990	51	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"15"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-15"	780	49	1	"IndividualWeight"	5	"M"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"16"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-16"	870	56	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"17"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-17"	740	47	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"18"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-18"	960	51	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"19"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-19"	920	50	1	"IndividualWeight"	5	"F"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"2"	"20"	"NA/11/2021/9553/1-39-99339-sei/164727/126441/Pollachius virens-2-20"	1100	52	1	"IndividualWeight"	6	"M"
"NA/11/2021/9553/1"	"62"	"99362"	"sei/164727/126441/Pollachius virens"	"3"	"1"	"NA/11/2021/9553/1-62-99362-sei/164727/126441/Pollachius virens-3-1"	1728	53	1	"IndividualWeight"	5	NA
